User,concept:name,time:timestamp,case:Spend area text,case:Document Type,case:Vendor,case:Item Type,case:Spend classification text,case:concept:name
user_005,Clear Invoice,2018-03-08T12:21:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000032_00001
batch_00,SRM: Created,2018-01-16T13:39:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00001
batch_00,SRM: Complete,2018-01-16T14:39:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00001
batch_00,SRM: Awaiting Approval,2018-01-16T14:39:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00001
batch_00,SRM: Document Completed,2018-01-16T14:39:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00001
batch_00,SRM: Ordered,2018-01-16T14:39:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00001
batch_00,SRM: In Transfer to Execution Syst.,2018-01-16T14:39:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00001
batch_00,SRM: Change was Transmitted,2018-01-16T14:39:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00001
user_000,Create Purchase Order Item,2018-01-16T14:39:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00001
NONE,Vendor creates invoice,2018-01-19T22:59:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00001
user_000,Record Goods Receipt,2018-01-22T11:44:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00001
batch_00,Record Invoice Receipt,2018-02-08T10:38:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00001
user_002,Clear Invoice,2018-03-29T13:06:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00001
batch_00,SRM: Created,2018-01-16T13:39:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0027,Standard,NPR,2000000037_00002
batch_00,SRM: Complete,2018-01-16T14:39:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0027,Standard,NPR,2000000037_00002
batch_00,SRM: Awaiting Approval,2018-01-16T14:39:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0027,Standard,NPR,2000000037_00002
batch_00,SRM: Document Completed,2018-01-16T14:39:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0027,Standard,NPR,2000000037_00002
batch_00,SRM: Ordered,2018-01-16T14:39:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0027,Standard,NPR,2000000037_00002
batch_00,SRM: In Transfer to Execution Syst.,2018-01-16T14:39:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0027,Standard,NPR,2000000037_00002
batch_00,SRM: Change was Transmitted,2018-01-16T14:39:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0027,Standard,NPR,2000000037_00002
user_000,Create Purchase Order Item,2018-01-16T14:39:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0027,Standard,NPR,2000000037_00002
NONE,Vendor creates invoice,2018-01-18T22:59:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0027,Standard,NPR,2000000037_00002
user_000,Record Goods Receipt,2018-01-22T11:44:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0027,Standard,NPR,2000000037_00002
batch_00,Record Invoice Receipt,2018-02-08T08:53:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0027,Standard,NPR,2000000037_00002
user_002,Clear Invoice,2018-03-29T13:06:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0027,Standard,NPR,2000000037_00002
batch_00,SRM: Created,2018-01-16T13:39:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00003
batch_00,SRM: Complete,2018-01-16T14:39:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00003
batch_00,SRM: Awaiting Approval,2018-01-16T14:39:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00003
batch_00,SRM: Document Completed,2018-01-16T14:39:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00003
batch_00,SRM: Ordered,2018-01-16T14:39:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00003
batch_00,SRM: In Transfer to Execution Syst.,2018-01-16T14:39:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00003
batch_00,SRM: Change was Transmitted,2018-01-16T14:39:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00003
user_000,Create Purchase Order Item,2018-01-16T14:39:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00003
NONE,Vendor creates invoice,2018-01-18T22:59:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00003
user_000,Record Goods Receipt,2018-01-22T11:44:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00003
batch_00,Record Invoice Receipt,2018-02-08T08:53:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00003
user_002,Clear Invoice,2018-03-29T13:06:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000037_00003
batch_00,SRM: Created,2018-01-17T06:13:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0032,Standard,NPR,2000000044_00001
batch_00,SRM: Complete,2018-01-17T07:13:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0032,Standard,NPR,2000000044_00001
batch_00,SRM: Awaiting Approval,2018-01-17T07:13:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0032,Standard,NPR,2000000044_00001
batch_00,SRM: Document Completed,2018-01-17T07:13:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0032,Standard,NPR,2000000044_00001
batch_00,SRM: In Transfer to Execution Syst.,2018-01-17T07:13:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0032,Standard,NPR,2000000044_00001
batch_00,SRM: Ordered,2018-01-17T07:13:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0032,Standard,NPR,2000000044_00001
batch_00,SRM: Change was Transmitted,2018-01-17T07:13:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0032,Standard,NPR,2000000044_00001
user_000,Create Purchase Order Item,2018-01-17T07:13:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0032,Standard,NPR,2000000044_00001
NONE,Vendor creates invoice,2018-01-18T22:59:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0032,Standard,NPR,2000000044_00001
user_000,Record Goods Receipt,2018-01-19T07:56:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0032,Standard,NPR,2000000044_00001
user_008,Record Invoice Receipt,2018-02-08T09:49:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0032,Standard,NPR,2000000044_00001
user_002,Clear Invoice,2018-03-29T13:06:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0032,Standard,NPR,2000000044_00001
batch_00,SRM: Created,2018-01-17T08:35:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00001
batch_00,SRM: Complete,2018-01-17T09:35:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00001
batch_00,SRM: Awaiting Approval,2018-01-17T09:35:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00001
batch_00,SRM: Document Completed,2018-01-17T09:35:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00001
batch_00,SRM: Ordered,2018-01-17T09:35:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00001
batch_00,SRM: Change was Transmitted,2018-01-17T09:35:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00001
batch_00,SRM: In Transfer to Execution Syst.,2018-01-17T09:35:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00001
user_000,Create Purchase Order Item,2018-01-17T09:35:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00001
NONE,Vendor creates invoice,2018-01-17T22:59:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00001
user_000,Record Goods Receipt,2018-01-19T11:18:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00001
user_001,Record Invoice Receipt,2018-02-15T13:09:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00001
user_005,Clear Invoice,2018-03-08T12:21:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00001
batch_00,SRM: Created,2018-01-17T08:35:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00002
batch_00,SRM: Complete,2018-01-17T09:35:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00002
batch_00,SRM: Awaiting Approval,2018-01-17T09:35:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00002
batch_00,SRM: Document Completed,2018-01-17T09:35:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00002
batch_00,SRM: Ordered,2018-01-17T09:35:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00002
batch_00,SRM: Change was Transmitted,2018-01-17T09:35:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00002
batch_00,SRM: In Transfer to Execution Syst.,2018-01-17T09:35:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00002
user_000,Create Purchase Order Item,2018-01-17T09:35:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00002
NONE,Vendor creates invoice,2018-01-17T22:59:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00002
user_000,Record Goods Receipt,2018-01-19T11:18:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00002
user_001,Record Invoice Receipt,2018-02-15T13:09:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00002
user_005,Clear Invoice,2018-03-08T12:21:00.000000000Z,Enterprise Services,EC Purchase order,vendorID_0003,Standard,NPR,2000000045_00002
batch_00,SRM: Created,2018-01-18T13:11:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0037,Standard,NPR,2000000050_00001
batch_00,SRM: Complete,2018-01-18T14:11:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0037,Standard,NPR,2000000050_00001
batch_00,SRM: Awaiting Approval,2018-01-18T14:11:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0037,Standard,NPR,2000000050_00001
batch_00,SRM: Document Completed,2018-01-18T14:11:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0037,Standard,NPR,2000000050_00001
batch_00,SRM: In Transfer to Execution Syst.,2018-01-18T14:11:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0037,Standard,NPR,2000000050_00001
batch_00,SRM: Ordered,2018-01-18T14:11:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0037,Standard,NPR,2000000050_00001
batch_00,SRM: Change was Transmitted,2018-01-18T14:11:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0037,Standard,NPR,2000000050_00001
user_000,Create Purchase Order Item,2018-01-18T14:11:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0037,Standard,NPR,2000000050_00001
user_000,Record Goods Receipt,2018-02-06T15:36:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0037,Standard,NPR,2000000050_00001
NONE,Vendor creates invoice,2018-02-07T22:59:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0037,Standard,NPR,2000000050_00001
batch_00,Record Invoice Receipt,2018-03-22T08:03:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0037,Standard,NPR,2000000050_00001
user_002,Clear Invoice,2018-04-05T13:49:00.000000000Z,CAPEX & SOCS,EC Purchase order,vendorID_0037,Standard,NPR,2000000050_00001
batch_00,SRM: Created,2018-01-19T08:21:00.000000000Z,,EC Purchase order,vendorID_0039,Standard,,2000000053_00001
batch_00,SRM: Complete,2018-01-19T09:21:00.000000000Z,,EC Purchase order,vendorID_0039,Standard,,2000000053_00001
batch_00,SRM: Awaiting Approval,2018-01-19T09:21:00.000000000Z,,EC Purchase order,vendorID_0039,Standard,,2000000053_00001
batch_00,SRM: Document Completed,2018-01-19T09:21:00.000000000Z,,EC Purchase order,vendorID_0039,Standard,,2000000053_00001
batch_00,SRM: In Transfer to Execution Syst.,2018-01-19T09:21:00.000000000Z,,EC Purchase order,vendorID_0039,Standard,,2000000053_00001
batch_00,SRM: Ordered,2018-01-19T09:21:00.000000000Z,,EC Purchase order,vendorID_0039,Standard,,2000000053_00001
batch_00,SRM: Change was Transmitted,2018-01-19T09:21:00.000000000Z,,EC Purchase order,vendorID_0039,Standard,,2000000053_00001
user_000,Create Purchase Order Item,2018-01-19T09:21:00.000000000Z,,EC Purchase order,vendorID_0039,Standard,,2000000053_00001
user_022,SRM: Created,2018-01-29T07:17:00.000000000Z,,EC Purchase order,vendorID_0039,Standard,,2000000053_00001
user_022,SRM: Complete,2018-01-29T08:18:00.000000000Z,,EC Purchase order,vendorID_0039,Standard,,2000000053_00001
user_022,SRM: Awaiting Approval,2018-01-29T08:18:00.000000000Z,,EC Purchase order,vendorID_0039,Standard,,2000000053_00001
user_022,SRM: Document Completed,2018-01-29T08:18:00.000000000Z,,EC Purchase order,vendorID_0039,Standard,,2000000053_00001
batch_00,SRM: In Transfer to Execution Syst.,2018-01-29T08:18:00.000000000Z,,EC Purchase order,vendorID_0039,Standard,,2000000053_00001
user_022,SRM: In Transfer to Execution Syst.,2018-01-29T08:18:00.000000000Z,,EC Purchase order,vendorID_0039,Standard,,2000000053_00001
batch_00,SRM: Ordered,2018-01-29T08:18:00.000000000Z,,EC Purchase order,vendorID_0039,Standard,,2000000053_00001
batch_00,SRM: Deleted,2018-01-29T08:18:00.000000000Z,,EC Purchase order,vendorID_0039,Standard,,2000000053_00001
user_000,Delete Purchase Order Item,2018-01-29T08:18:00.000000000Z,,EC Purchase order,vendorID_0039,Standard,,2000000053_00001
user_022,SRM: Transaction Completed,2018-01-29T08:18:00.000000000Z,,EC Purchase order,vendorID_0039,Standard,,2000000053_00001
batch_00,SRM: Created,2018-01-19T08:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00001
batch_00,SRM: Complete,2018-01-19T09:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00001
batch_00,SRM: Awaiting Approval,2018-01-19T09:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00001
batch_00,SRM: Document Completed,2018-01-19T09:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00001
batch_00,SRM: In Transfer to Execution Syst.,2018-01-19T09:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00001
batch_00,SRM: Ordered,2018-01-19T09:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00001
batch_00,SRM: Change was Transmitted,2018-01-19T09:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00001
user_000,Create Purchase Order Item,2018-01-19T09:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00001
user_004,Record Invoice Receipt,2018-01-23T13:51:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00001
NONE,Vendor creates invoice,2018-01-23T22:59:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00001
user_000,Record Goods Receipt,2018-01-24T15:04:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00001
user_006,Remove Payment Block,2018-01-24T15:44:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00001
user_002,Clear Invoice,2018-03-29T13:06:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00001
batch_00,SRM: Created,2018-01-19T08:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00002
batch_00,SRM: Complete,2018-01-19T09:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00002
batch_00,SRM: Awaiting Approval,2018-01-19T09:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00002
batch_00,SRM: Document Completed,2018-01-19T09:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00002
batch_00,SRM: In Transfer to Execution Syst.,2018-01-19T09:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00002
batch_00,SRM: Ordered,2018-01-19T09:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00002
batch_00,SRM: Change was Transmitted,2018-01-19T09:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00002
user_000,Create Purchase Order Item,2018-01-19T09:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00002
NONE,Vendor creates invoice,2018-01-22T22:59:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00002
user_000,Record Goods Receipt,2018-01-23T11:58:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00002
user_024,Record Invoice Receipt,2018-02-05T08:40:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00002
user_002,Clear Invoice,2018-03-29T13:06:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00002
batch_00,SRM: Created,2018-01-19T08:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00003
batch_00,SRM: Complete,2018-01-19T09:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00003
batch_00,SRM: Awaiting Approval,2018-01-19T09:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00003
batch_00,SRM: Document Completed,2018-01-19T09:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00003
batch_00,SRM: In Transfer to Execution Syst.,2018-01-19T09:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00003
batch_00,SRM: Ordered,2018-01-19T09:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00003
batch_00,SRM: Change was Transmitted,2018-01-19T09:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00003
user_000,Create Purchase Order Item,2018-01-19T09:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00003
user_024,Record Invoice Receipt,2018-01-24T09:39:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00003
user_000,Record Goods Receipt,2018-01-24T15:04:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00003
user_006,Remove Payment Block,2018-01-24T15:44:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00003
NONE,Vendor creates invoice,2018-01-24T22:59:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00003
user_002,Clear Invoice,2018-03-29T13:06:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00003
batch_00,SRM: Created,2018-01-19T08:21:00.000000000Z,Others,EC Purchase order,vendorID_0027,Standard,OTHER,2000000054_00004
